date,number_week,rank,name,symbol,market_cap,price,circulating_supply,volume,%_1h,%_24h,%_7d
2017-11-05,44,170,DigitalNote,XDN,15811969.0,0.002296,6885695758,0.002296,0.28,-0.90,-21.90
2017-11-05,44,171,Monetha,MTH,15808639.0,0.0729,216860198,0.0729,0.47,0.41,-0.29
2017-11-05,44,172,Safex Token,SFT,15560828.0,0.007246,2147483647,0.007246,-3.79,-0.13,-11.82
2017-11-05,44,173,Peerplays,PPY,15541296.0,4.07,3818458,4.07,0.46,10.10,2.40
2017-11-05,44,174,LBRY Credits,LBC,15335933.0,0.1469,104394945,0.1469,5.59,10.02,-1.38
2017-11-05,44,175,Rialto,XRL,15253809.0,0.1795,85000000,0.1795,-0.1,-0.79,-15.04
2017-11-05,44,176,BitDice,CSNO,15244121.0,0.2178,70000000,0.2178,-0.38,-0.38,-8.60
2017-11-05,44,177,GridCoin,GRC,15039407.0,0.03853,390312753,0.03853,0.6,8.76,-5.56
2017-11-05,44,178,Agoras Tokens,AGRS,14999028.0,0.3571,42000000,0.3571,-0.27,0.44,10.40
2017-11-05,44,179,Golos,GOLOS,14841798.0,0.1192,124518891,0.1192,-0.47,-7.34,15.24
2017-11-05,44,180,Blackmoon,BMC,14652444.0,0.4876,30049251,0.4876,0.48,3.60,-14.63
2017-11-05,44,181,Nano,NANO,14477702.0,0.1087,133248290,0.1087,-0.97,20.46,-6.90
2017-11-05,44,182,Expanse,EXP,14073121.0,1.78,7906397,1.78,-1.47,-4.48,-7.93
2017-11-05,44,183,Humaniq,HMQ,14051218.0,0.08628,162859665,0.08628,-1.49,-7.79,-0.89
2017-11-05,44,184,Clams,CLAM,14035917.0,5.20,2698931,5.20,2.83,12.54,44.52
2017-11-05,44,185,SaluS,SLS,13858243.0,13.79,1004760,13.79,3.32,3.21,-23.76
2017-11-05,44,186,E-coin,ECN,13772190.0,3.08,4469194,3.08,-0.07,-8.29,33.28
2017-11-05,44,187,Numeraire,NMR,13666886.0,10.95,1248632,10.95,-0.2,-6.00,-9.84
2017-11-05,44,188,Energycoin,ENRG,13563521.0,0.1118,121361536,0.1118,2.23,-0.76,-8.18
2017-11-05,44,189,TransferCoin,TX,13472212.0,2.18,6189859,2.18,0.33,0.85,87.88
2017-11-05,44,190,Mothership,MSP,13113932.0,0.09367,140000000,0.09367,-0.99,-5.74,-23.94
2017-11-05,44,191,B3Coin,KB3,12934645.0,0.001122,11526874449,0.001122,8.62,16.20,-47.35
2017-11-05,44,192,Einsteinium,EMC2,12879905.0,0.0598,215397056,0.0598,1.31,-1.67,-6.80
2017-11-05,44,193,DubaiCoin,DBIX,12812362.0,8.89,1441726,8.89,-2.63,-6.01,-0.66
2017-11-05,44,194,Omni,OMNI,12766443.0,22.79,560057,22.79,2.11,0.64,1.37
2017-11-05,44,195,Curecoin,CURE,12674843.0,0.5327,23795244,0.5327,-6.88,142.11,122.91
2017-11-05,44,196,Aventus,AVT,12622581.0,2.10,6000000,2.10,0.07,-2.82,-17.07
2017-11-05,44,197,Pepe Cash,PEPECASH,12530310.0,0.01785,701884009,0.01785,0.0,2.77,-17.39
2017-11-05,44,198,Credo,CREDO,12488275.0,0.02271,549891703,0.02271,-0.08,-22.47,-15.77
2017-11-05,44,199,MonetaryUnit,MUE,12466768.0,0.0976,127736582,0.0976,-0.18,0.58,-15.21
2017-11-05,44,200,Compcoin,CMP,12464657.0,2.89,4311480,2.89,23.74,15.94,-36.21
2017-11-12,45,1,Bitcoin,BTC,99226239529.0,5950.07,16676475,5950.07,3.21,-5.73,-19.70
2017-11-12,45,2,Ethereum,ETH,29463562936.0,307.91,95689429,307.91,0.26,-1.93,4.08
2017-11-12,45,3,Bitcoin Cash,BCH,23332947817.0,1388.86,16800075,1388.86,-10.76,2.02,120.77
2017-11-12,45,4,XRP,XRP,7603783907.0,0.1973,38531538922,0.1973,0.15,-5.89,-2.36
2017-11-12,45,5,Dash,DASH,4120001306.0,536.12,7684901,536.12,15.85,55.03,97.30
2017-11-12,45,6,Litecoin,LTC,3174661131.0,59.01,53802907,59.01,1.75,-4.98,7.79
2017-11-12,45,7,Monero,XMR,1900534936.0,123.86,15344686,123.86,3.83,2.55,42.78
2017-11-12,45,8,Neo,NEO,1752511644.0,26.96,65000000,26.96,2.78,-4.99,2.71
2017-11-12,45,9,IOTA,MIOTA,1650251838.0,0.5937,2779530283,0.5937,2.11,-2.26,70.11
2017-11-12,45,10,NEM,XEM,1623650417.0,0.1804,8999999999,0.1804,0.49,-5.03,1.70
2017-11-12,45,11,Ethereum Classic,ETC,1478652681.0,15.18,97384222,15.18,0.15,-22.54,11.67
2017-11-12,45,12,Qtum,QTUM,818163751.0,11.11,73656760,11.11,1.13,-4.17,9.64
2017-11-12,45,13,Zcash,ZEC,752552801.0,288.67,2606956,288.67,16.05,14.56,27.98
2017-11-12,45,14,OmiseGO,OMG,672296504.0,6.59,102042552,6.59,0.14,-9.23,4.95
2017-11-12,45,15,Lisk,LSK,631277039.0,5.50,114794045,5.50,4.02,-4.89,23.52
2017-11-12,45,16,Cardano,ADA,621653136.0,0.02398,25927070538,0.02398,3.58,-12.23,10.69
2017-11-12,45,17,HyperCash,HC,612486980.0,14.50,42242451,14.50,0.3,39.76,48.01
2017-11-12,45,18,Tether,USDT,601470824.0,1.01,594061667,1.01,0.9,0.56,1.18
2017-11-12,45,19,EOS,EOS,512888723.0,1.09,468830972,1.09,4.57,-5.49,4.12
2017-11-12,45,20,Stellar,XLM,467489600.0,0.02818,16588352068,0.02818,1.81,-14.47,5.57
2017-11-12,45,21,BitConnect,BCC,466106340.0,218.00,2138092,218.00,2.48,-9.27,-20.87
2017-11-12,45,22,Waves,WAVES,369646788.0,3.70,100000000,3.70,0.02,-9.91,7.21
2017-11-12,45,23,Stratis,STRAT,283612819.0,2.88,98619566,2.88,2.2,-12.09,-4.08
2017-11-12,45,24,Populous,PPT,272222685.0,6.60,41252246,6.60,-2.39,4.59,78.83
2017-11-12,45,25,Ark,ARK,251105540.0,2.56,97981284,2.56,2.47,-10.72,8.90
2017-11-12,45,26,BitShares,BTS,205843364.0,0.07911,2601880000,0.07911,4.68,-2.80,34.39
2017-11-12,45,27,Steem,STEEM,204028891.0,0.8288,246185782,0.8288,3.42,-10.10,-5.44
2017-11-12,45,28,Ardor,ARDR,192001768.0,0.1922,998999495,0.1922,1.62,-12.16,-3.68
2017-11-12,45,29,Augur,REP,191967842.0,17.45,11000000,17.45,2.59,-3.35,5.41
2017-11-12,45,30,Komodo,KMD,190003382.0,1.88,100945510,1.88,1.65,-10.20,-26.06
2017-11-12,45,31,Bytecoin,BCN,189838710.0,0.001036,183253534612,0.001036,3.3,-13.20,-17.27
2017-11-12,45,32,Decred,DCR,180887396.0,29.42,6147656,29.42,1.54,-2.55,3.32
2017-11-12,45,33,MaidSafeCoin,MAID,177330732.0,0.3918,452552412,0.3918,2.42,-3.07,20.57
2017-11-12,45,34,PIVX,PIVX,163243102.0,2.98,54706842,2.98,2.53,-10.33,-5.32
2017-11-12,45,35,Gas,GAS,162947164.0,18.95,8597035,18.95,3.02,-6.11,13.47
2017-11-12,45,36,TenX,PAY,161640534.0,1.54,104661310,1.54,1.33,-8.68,-3.77
2017-11-12,45,37,SALT,SALT,160037707.0,3.42,46751837,3.42,2.31,-11.72,34.94
2017-11-12,45,38,Golem,GNT,157794038.0,0.1894,833032000,0.1894,-2.39,-4.27,0.59
2017-11-12,45,39,MonaCoin,MONA,155748457.0,2.82,55284600,2.82,3.63,8.43,10.58
2017-11-12,45,40,Vertcoin,VTC,154459859.0,3.75,41162900,3.75,2.3,-11.73,1.15
2017-11-12,45,41,Binance Coin,BNB,150470660.0,1.52,99014000,1.52,1.84,-8.78,-0.98
2017-11-12,45,42,Factom,FCT,141472451.0,16.18,8745102,16.18,1.97,-18.94,14.09
2017-11-12,45,43,Kyber Network,KNC,138207570.0,1.03,134132697,1.03,0.1,-10.18,3.45
2017-11-12,45,44,Veritaseum,VERI,133583313.0,65.93,2026045,65.93,3.69,-8.38,12.79
2017-11-12,45,45,BitcoinDark,BTCD,130499922.0,101.25,1288862,101.25,1.65,-9.12,-6.97
2017-11-12,45,46,Basic Attention Token,BAT,124913558.0,0.1249,1000000000,0.1249,-1.64,-8.27,-10.97
2017-11-12,45,47,DigixDAO,DGD,119401497.0,59.70,2000000,59.70,1.98,-2.82,-7.00
2017-11-12,45,48,Bytom,BTM,117282117.0,0.1188,987000000,0.1188,-1.14,-8.53,9.46
2017-11-12,45,49,TRON,TRX,116811545.0,0.001783,65528192465,0.001783,-0.66,-8.87,-18.41
2017-11-12,45,50,Dogecoin,DOGE,116147782.0,0.001038,111894677908,0.001038,0.54,-12.61,-12.62
2017-11-12,45,51,Siacoin,SC,115696603.0,0.003753,30823985229,0.003753,1.32,-14.17,6.53
2017-11-12,45,52,Waltonchain,WTC,112049257.0,4.50,24898178,4.50,1.23,-12.61,-6.57
2017-11-12,45,53,Bitcore,BTX,109109885.0,10.27,10624902,10.27,1.83,0.78,18.63
2017-11-12,45,54,Obyte,GBYTE,106143104.0,164.51,645222,164.51,7.05,3.02,1.05
2017-11-12,45,55,Metaverse ETP,ETP,105473141.0,2.90,36346229,2.90,0.94,-8.12,-3.61
2017-11-12,45,56,GameCredits,GAME,105088731.0,1.63,64355352,1.63,1.65,-7.47,-0.88
2017-11-12,45,57,Syscoin,SYS,101038151.0,0.1911,528826858,0.1911,2.33,-12.18,-4.92
2017-11-12,45,58,Nebulas,NAS,96670658.0,2.72,35500000,2.72,2.47,1.47,64.28
2017-11-12,45,59,Iconomi,ICN,96292152.0,0.965,99788314,0.965,-0.08,-11.21,-8.84
2017-11-12,45,60,Blocknet,BLOCK,95815239.0,19.63,4881952,19.63,2.74,-9.58,2.86
2017-11-12,45,61,0x,ZRX,93950205.0,0.1879,500000000,0.1879,6.18,-4.27,6.55
2017-11-12,45,62,Civic,CVC,91981645.0,0.2684,342700000,0.2684,2.92,-1.96,-7.49
2017-11-12,45,63,Status,SNT,90663903.0,0.02612,3470483788,0.02612,-0.22,-9.30,-15.20
2017-11-12,45,64,Lykke,LKK,90624755.0,0.3467,261376310,0.3467,1.09,-2.63,-3.69
2017-11-12,45,65,Aeternity,AE,87683508.0,0.3763,233020472,0.3763,1.65,-7.00,2.60
2017-11-12,45,66,GXChain,GXC,82218996.0,2.03,40510000,2.03,5.7,-7.57,-14.63
2017-11-12,45,67,Verge,XVG,77765450.0,0.005454,14259680101,0.005454,2.07,-11.11,-37.29
2017-11-12,45,68,MinexCoin,MNX,76898985.0,5.92,13000000,5.92,3.51,-11.45,24.52
2017-11-12,45,69,SingularDTV,SNGLS,76114610.0,0.1269,600000000,0.1269,1.35,-10.05,-27.19
2017-11-12,45,70,Raiden Network Token,RDN,74527705.0,1.49,50000000,1.49,3.21,1.05,0.00
2017-11-12,45,71,Metal,MTL,73824950.0,3.82,19300994,3.82,2.2,-13.21,-20.72
2017-11-12,45,72,DigiByte,DGB,71600282.0,0.00762,9396622256,0.00762,0.95,-14.06,-9.94
2017-11-12,45,73,Pura,PURA,70627479.0,0.4112,171753264,0.4112,1.46,-7.20,3.59
2017-11-12,45,74,Voyager Token,VGX,68405741.0,0.9456,72339119,0.9456,2.82,-7.56,15.69
2017-11-12,45,75,ATMChain,ATM,66354471.0,0.02277,2913534434,0.02277,-1.57,-5.27,-7.39
2017-11-12,45,76,Gnosis,GNO,60897379.0,55.13,1104590,55.13,1.88,-17.79,-12.67
2017-11-12,45,77,Nxt,NXT,60419389.0,0.06048,998999942,0.06048,2.02,-10.06,7.34
2017-11-12,45,78,Chainlink,LINK,59814192.0,0.1709,350000000,0.1709,0.79,-4.50,0.45
2017-11-12,45,79,Vechain [Token],VEN,57351408.0,0.2069,277162633,0.2069,2.28,-13.39,-2.51
2017-11-12,45,80,Particl,PART,54721985.0,7.04,7769680,7.04,3.12,-6.18,-17.66
2017-11-12,45,81,Bancor,BNT,54104280.0,1.81,29931066,1.81,0.75,-5.43,-2.82
2017-11-12,45,82,Ripio Credit Network,RCN,52718776.0,0.1087,485142647,0.1087,2.7,-13.13,29.11
2017-11-12,45,83,Bitdeal,BDL,51395388.0,0.329,156209812,0.329,-39.58,17.90,8.00
2017-11-12,45,84,FunFair,FUN,51176388.0,0.01279,4000000000,0.01279,0.77,-12.05,-15.65
2017-11-12,45,85,Open Trading Network,OTN,50748294.0,36.90,1375262,36.90,8.91,38.97,312.03
2017-11-12,45,86,KuCoin Shares,KCS,50552492.0,0.5553,91043076,0.5553,2.54,-9.64,-21.28
2017-11-12,45,87,Power Ledger,POWR,50546027.0,0.1463,345464982,0.1463,3.07,-10.37,-13.80
2017-11-12,45,88,Horizen,ZEN,49946366.0,20.34,2455648,20.34,1.56,-8.44,-3.32
2017-11-12,45,89,Streamr DATAcoin,DATA,49907793.0,0.0737,677154514,0.0737,0.0,-5.45,-20.84
2017-11-12,45,90,MCO,MCO,48851318.0,4.98,9814875,4.98,2.25,-14.68,-11.88
2017-11-12,45,91,Zcoin,XZC,48146669.0,14.08,3418815,14.08,1.25,-5.31,-8.37
2017-11-12,45,92,Nexus,NXS,46210774.0,0.8602,53718364,0.8602,3.08,-16.76,-9.76
2017-11-12,45,93,AdEx,ADX,46105848.0,0.8056,57229170,0.8056,0.07,-13.87,-1.74
2017-11-12,45,94,Edgeless,EDG,45700426.0,0.557,82046288,0.557,2.25,-9.23,9.64
2017-11-12,45,95,Zeusshield,ZSC,45489179.0,0.03944,1153282016,0.03944,0.35,2.56,-6.59
2017-11-12,45,96,Ubiq,UBQ,44817546.0,1.16,38801529,1.16,7.33,-1.42,5.24
2017-11-12,45,97,Storj,STORJ,44702886.0,0.4341,102975811,0.4341,1.27,-8.78,-12.98
2017-11-12,45,98,Neblio,NEBL,44689177.0,3.56,12541899,3.56,-0.25,-7.40,-4.53
2017-11-12,45,99,FairCoin,FAIR,44099953.0,0.829,53193831,0.829,2.54,-7.73,-8.12
2017-11-12,45,100,MobileGo,MGO,43447395.0,0.4432,98028887,0.4432,0.12,-19.13,53.35
2017-11-12,45,101,NavCoin,NAV,42450001.0,0.6844,62022944,0.6844,4.37,-10.27,-13.87
2017-11-12,45,102,Cryptonex,CNX,42211570.0,0.9389,44958894,0.9389,2.47,-26.88,-30.78
2017-11-12,45,103,Target Coin,TGT,40309279.0,0.04232,952429892,0.04232,209.66,80.37,203.15
2017-11-12,45,104,Centra,CTR,38130202.0,0.5607,68000000,0.5607,-1.33,-14.32,48.28
2017-11-12,45,105,Melon,MLN,37861049.0,63.16,599400,63.16,-1.77,-12.18,9.88
2017-11-12,45,106,Kin,KIN,37521866.0,0.00004963,756097560976,0.00004963,-7.97,-3.70,6.22
2017-11-12,45,107,Dentacoin,DCN,37425999.0,0.0001157,323507001026,0.0001157,2.55,0.76,-7.37
2017-11-12,45,108,iExec RLC,RLC,37392541.0,0.4729,79070793,0.4729,-3.84,-12.35,-14.94
2017-11-12,45,109,Aragon,ANT,37305580.0,1.14,32659165,1.14,1.46,-4.82,-4.09
2017-11-12,45,110,Loopring,LRC,37240221.0,0.1301,286170756,0.1301,-0.6,-18.12,-14.89
2017-11-12,45,111,I/O Coin,IOC,36009885.0,2.20,16380397,2.20,1.67,-7.15,0.14
2017-11-12,45,112,TaaS,TAAS,34447372.0,4.23,8146001,4.23,0.9,-9.52,-4.86
2017-11-12,45,113,Counterparty,XCP,34385380.0,13.14,2617512,13.14,3.04,-5.69,14.58
2017-11-12,45,114,Peercoin,PPC,34277012.0,1.40,24438759,1.40,2.49,-2.62,2.89
2017-11-12,45,115,NoLimitCoin,NLC2,33655307.0,0.1647,204293812,0.1647,1.22,-10.48,-24.97
2017-11-12,45,116,AirSwap,AST,32857096.0,0.219,150000000,0.219,0.83,-10.06,-10.13
2017-11-12,45,117,Wings,WINGS,32525576.0,0.3626,89708333,0.3626,0.72,-3.63,-7.48
2017-11-12,45,118,Groestlcoin,GRS,31080265.0,0.4518,68787574,0.4518,-0.72,-15.48,-36.59
2017-11-12,45,119,Ambrosus,AMB,30620584.0,0.2118,144590975,0.2118,3.34,-14.31,-3.09
2017-11-12,45,120,Request,REQ,30510477.0,0.04797,636000000,0.04797,4.62,-13.89,12.78
2017-11-12,45,121,SONM,SNM,30021570.0,0.08349,359600000,0.08349,2.06,-5.32,6.13
2017-11-12,45,122,Enigma,ENG,29123651.0,0.3892,74836171,0.3892,0.64,-10.74,6.42
2017-11-12,45,123,Quantum Resistant Ledger,QRL,28782049.0,0.5535,52000000,0.5535,-0.34,-6.15,-6.17
2017-11-12,45,124,Gulden,NLG,28519936.0,0.08008,356121245,0.08008,1.34,-7.65,-7.72
2017-11-12,45,125,Viacoin,VIA,28493636.0,1.24,22889268,1.24,0.41,-11.98,-22.25
2017-11-12,45,126,B3Coin,KB3,28377870.0,0.000609,46595779652,0.000609,1.03,-20.71,-43.69
2017-11-12,45,127,Achain,ACT,28288904.0,0.09561,295866721,0.09561,3.34,-14.90,20.80
2017-11-12,45,128,Monolith,TKN,28040551.0,1.19,23644056,1.19,0.43,-6.47,8.09
2017-11-12,45,129,Modum,MOD,27900091.0,1.61,17366200,1.61,11.13,-7.17,-14.35
2017-11-12,45,130,CloakCoin,CLOAK,27589961.0,5.39,5123335,5.39,2.2,2.12,17.72
2017-11-12,45,131,Everex,EVX,27134526.0,1.64,16500000,1.64,-0.09,-9.12,10.33
2017-11-12,45,132,LEOcoin,LEO,25311466.0,0.2718,93118910,0.2718,2.22,-6.38,-16.10
2017-11-12,45,133,ReddCoin,RDD,25242279.0,0.0008806,28665007782,0.0008806,-0.53,-10.71,-22.86
2017-11-12,45,134,Rise,RISE,24956307.0,0.2206,113139200,0.2206,4.58,-10.16,-14.31
2017-11-12,45,135,PotCoin,POT,24888895.0,0.1139,218588193,0.1139,2.83,-8.73,12.75
2017-11-12,45,136,Pillar,PLR,24786594.0,0.109,227384800,0.109,-4.56,-10.14,2.39
2017-11-12,45,137,Cofound.it,CFI,24756152.0,0.07617,325000000,0.07617,1.98,-10.22,-7.50
2017-11-12,45,138,ICOS,ICOS,24743796.0,44.18,560127,44.18,1.3,-9.25,10.38
2017-11-12,45,139,OKCash,OK,24446430.0,0.334,73186828,0.334,5.74,6.21,27.24
2017-11-12,45,140,Decentraland,MANA,23885515.0,0.0105,2273755650,0.0105,-2.52,-11.94,-15.76
2017-11-12,45,141,Emercoin,EMC,23647754.0,0.5776,40941809,0.5776,2.68,-7.46,9.79
2017-11-12,45,142,Substratum,SUB,23609111.0,0.1044,226091449,0.1044,1.23,-10.32,-3.81
2017-11-12,45,143,ATBCoin,ATB,23378230.0,0.6005,38932910,0.6005,2.62,1.72,-25.06
2017-11-12,45,144,FirstBlood,1ST,23362974.0,0.2731,85558371,0.2731,-1.15,-12.76,-9.09
2017-11-12,45,145,Moeda Loyalty Points,MDA,23054758.0,1.17,19628888,1.17,-0.16,-10.87,-29.31
2017-11-12,45,146,Skycoin,SKY,22877591.0,3.86,5933198,3.86,-0.32,-9.68,-3.18
2017-11-12,45,147,XEL,XEL,22330321.0,0.2553,87466305,0.2553,-0.95,-16.35,-7.65
2017-11-12,45,148,Tierion,TNT,21814586.0,0.05163,422513667,0.05163,0.41,-6.66,-8.72
2017-11-12,45,149,Cindicator,CND,21683564.0,0.015,1445976590,0.015,3.46,-10.35,44.88
2017-11-12,45,150,Viberate,VIB,21602118.0,0.1345,160651468,0.1345,-1.97,-12.79,-12.82
2017-11-12,45,151,BitBay,BAY,21037594.0,0.02087,1007839690,0.02087,2.73,-13.72,-9.54
2017-11-12,45,152,Red Pulse Phoenix,PHX,20943601.0,0.03855,543348500,0.03855,-1.26,-12.48,-3.35
2017-11-12,45,153,Aeon,AEON,20916681.0,1.43,14651140,1.43,2.84,-3.93,-6.46
2017-11-12,45,154,Eidoo,EDO,20858190.0,1.95,10708403,1.95,-1.66,-1.82,6.25
2017-11-12,45,155,district0x,DNT,20850887.0,0.03475,600000000,0.03475,-0.09,-13.70,-6.80
2017-11-12,45,156,DomRaider,DRT,20575126.0,0.03478,591500000,0.03478,-0.19,-8.31,8.05
2017-11-12,45,157,Paragon,PRG,20425982.0,0.324,63051980,0.324,9.73,-8.86,2.74
2017-11-12,45,158,Xaurum,XAUR,20137602.0,0.1584,127108665,0.1584,4.27,-1.96,-12.75
2017-11-12,45,159,Namecoin,NMC,20085029.0,1.36,14736400,1.36,2.46,-7.28,5.95
2017-11-12,45,160,PayPie,PPP,19912303.0,0.2414,82500000,0.2414,8.05,-16.94,23.77
2017-11-12,45,161,Diamond,DMD,19738431.0,7.86,2510171,7.86,2.59,-1.76,17.62
2017-11-12,45,162,WeTrust,TRST,19212048.0,0.2085,92147500,0.2085,0.74,-13.21,-16.22
2017-11-12,45,163,Blox,CDT,19091458.0,0.0344,555015474,0.0344,1.86,-7.09,-12.57
2017-11-12,45,164,LBRY Credits,LBC,18578625.0,0.1654,112330527,0.1654,2.45,-19.16,15.48
2017-11-12,45,165,Crown,CRW,18351681.0,1.15,15968768,1.15,0.95,-10.26,-16.15
2017-11-12,45,166,DECENT,DCT,18077315.0,0.3523,51306089,0.3523,3.35,-9.64,-22.91
2017-11-12,45,167,SIBCoin,SIB,17727547.0,1.12,15805970,1.12,0.51,-12.61,6.79
2017-11-12,45,168,Stakecoin,STCN,17586819.0,4.40,4000000,4.40,2.48,0.00,359.37
2017-11-12,45,169,bitqy,BQ,17018835.0,0.007356,2313477996,0.007356,0.53,-65.25,-79.70
2017-11-12,45,170,Etheroll,DICE,16963362.0,2.42,7001623,2.42,-0.33,-11.85,-22.39
2017-11-12,45,171,Safex Token,SFT,16521055.0,0.007693,2147483647,0.007693,3.52,-4.26,5.77
2017-11-12,45,172,ION,ION,16483068.0,0.938,17573248,0.938,3.12,-11.85,-13.23
2017-11-12,45,173,Nano,NANO,16241270.0,0.1219,133248290,0.1219,2.77,-2.67,12.84
2017-11-12,45,174,Stox,STX,15739069.0,0.5317,29600000,0.5317,1.01,-11.35,-9.30
2017-11-12,45,175,Monetha,MTH,15617746.0,0.07202,216863420,0.07202,2.34,-4.98,-0.19
2017-11-12,45,176,Feathercoin,FTC,15584094.0,0.08586,181507480,0.08586,-1.04,-8.50,-29.39
2017-11-12,45,177,Pepe Cash,PEPECASH,15265298.0,0.02175,701884009,0.02175,3.88,-1.82,21.67
2017-11-12,45,178,Agrello,DLT,14916786.0,0.1735,85978873,0.1735,1.92,-17.70,33.98
2017-11-12,45,179,Triggers,TRIG,14736973.0,0.459,32105578,0.459,0.12,-15.02,-23.51
2017-11-12,45,180,E-coin,ECN,14617529.0,3.25,4493863,3.25,1.26,-4.02,4.33
2017-11-12,45,181,Santiment Network Token,SAN,14514348.0,0.2399,60502560,0.2399,0.17,-4.86,9.71
2017-11-12,45,182,Aventus,AVT,14405512.0,2.40,6000000,2.40,1.09,-15.09,14.51
2017-11-12,45,183,Peerplays,PPY,14365431.0,3.76,3818853,3.76,3.1,6.01,-2.51
2017-11-12,45,184,Rialto,XRL,14359626.0,0.1689,85000000,0.1689,-5.0,-3.67,-4.11
2017-11-12,45,185,BlackCoin,BLK,14253170.0,0.1864,76485473,0.1864,2.65,-11.88,-20.15
2017-11-12,45,186,Rubycoin,RBY,13998168.0,0.5605,24973254,0.5605,1.82,-11.67,-18.86
2017-11-12,45,187,Chrono.tech,TIME,13853479.0,19.51,710113,19.51,1.48,-5.10,-16.81
2017-11-12,45,188,The ChampCoin,TCC,13729123.0,0.08324,164925727,0.08324,2.47,-7.90,-24.98
2017-11-12,45,189,BitDice,CSNO,13584987.0,0.1941,70000000,0.1941,5.13,-8.15,-11.19
2017-11-12,45,190,Blackmoon,BMC,13532511.0,0.4503,30049251,0.4503,1.3,-21.30,-7.18
2017-11-12,45,191,ToaCoin,TOA,13477487.0,0.007784,1731509617,0.007784,1.84,-5.88,-16.07
2017-11-12,45,192,SmartCash,SMART,13211595.0,0.04678,282431528,0.04678,-1.39,-24.58,-11.63
2017-11-12,45,193,ALIS,ALIS,13161935.0,0.3477,37852608,0.3477,1.08,-8.26,23.24
2017-11-12,45,194,GridCoin,GRC,13125450.0,0.03363,390312753,0.03363,2.51,-11.40,-13.74
2017-11-12,45,195,Revain,R,12989627.0,0.07042,184450000,0.07042,0.6,-1.11,-26.41
2017-11-12,45,196,Humaniq,HMQ,12831078.0,0.07879,162860686,0.07879,0.98,-10.32,-9.57
2017-11-12,45,197,Primas,PST,12677493.0,0.2476,51200000,0.2476,0.23,-2.50,24.38
2017-11-12,45,198,MCAP,MCAP,12661656.0,0.3306,38295641,0.3306,2.62,-26.10,-76.34
2017-11-12,45,199,Agoras Tokens,AGRS,12621005.0,0.3005,42000000,0.3005,5.02,-11.44,-15.60
2017-11-12,45,200,Einsteinium,EMC2,12580111.0,0.0584,215430424,0.0584,4.82,-14.19,-1.98
2017-11-19,46,1,Bitcoin,BTC,134124232714.0,8036.49,16689400,8036.49,0.47,3.04,33.66
2017-11-19,46,2,Ethereum,ETH,33961408308.0,354.39,95831749,354.39,-0.98,1.99,12.90
2017-11-19,46,3,Bitcoin Cash,BCH,19703715143.0,1172.05,16811363,1172.05,-1.24,-6.58,-14.09
2017-11-19,46,4,XRP,XRP,8922489247.0,0.231,38622892459,0.231,0.01,1.20,15.46
2017-11-19,46,5,Litecoin,LTC,3858886714.0,71.59,53903108,71.59,0.29,3.69,20.21
2017-11-19,46,6,Dash,DASH,3405228769.0,442.31,7698724,442.31,0.11,-2.39,-1.98
2017-11-19,46,7,Neo,NEO,2583905964.0,39.75,65000000,39.75,1.1,-6.59,46.61
2017-11-19,46,8,IOTA,MIOTA,2403288087.0,0.8646,2779530283,0.8646,-0.42,4.75,43.39
2017-11-19,46,9,Monero,XMR,1990642472.0,129.48,15374258,129.48,-0.25,-1.56,2.75
2017-11-19,46,10,NEM,XEM,1817524776.0,0.2019,8999999999,0.2019,0.68,3.38,10.27
2017-11-19,46,11,Ethereum Classic,ETC,1748757266.0,17.92,97605268,17.92,-0.07,1.08,13.29
2017-11-19,46,12,Lisk,LSK,1120631118.0,9.74,115076256,9.74,1.89,5.64,68.56
2017-11-19,46,13,Qtum,QTUM,1033405695.0,14.03,73673504,14.03,0.69,0.42,24.96
2017-11-19,46,14,EOS,EOS,915390418.0,1.88,486509099,1.88,0.11,-2.56,70.39
2017-11-19,46,15,HyperCash,HC,812350167.0,19.22,42270842,19.22,-0.6,-6.69,31.52
2017-11-19,46,16,OmiseGO,OMG,798465675.0,7.82,102042552,7.82,-1.09,-1.62,14.38
2017-11-19,46,17,Zcash,ZEC,795318934.0,299.33,2656969,299.33,0.57,0.35,13.35
2017-11-19,46,18,Cardano,ADA,728149531.0,0.02808,25927070538,0.02808,-0.99,6.15,15.50
2017-11-19,46,19,Tether,USDT,676615905.0,1.00,674966830,1.00,0.25,-0.07,-0.19
2017-11-19,46,20,Stellar,XLM,647776227.0,0.03657,17715179396,0.03657,-0.96,-0.66,25.26
2017-11-19,46,21,BitConnect,BCC,625722855.0,292.65,2138092,292.65,0.51,-0.59,31.48
2017-11-19,46,22,Waves,WAVES,512212038.0,5.12,100000000,5.12,1.19,-3.03,33.31
2017-11-19,46,23,Populous,PPT,388202080.0,9.41,41252246,9.41,-2.26,-5.70,37.79
2017-11-19,46,24,Stratis,STRAT,341170349.0,3.46,98628612,3.46,0.55,-1.07,16.22
2017-11-19,46,25,Ark,ARK,311448035.0,3.18,97981284,3.18,-0.21,-1.56,20.29
2017-11-19,46,26,Bitcore,BTX,307016924.0,28.90,10624902,28.90,-0.44,-5.67,173.84
2017-11-19,46,27,BitShares,BTS,266535764.0,0.1024,2602270000,0.1024,0.99,1.35,30.36
2017-11-19,46,28,Ardor,ARDR,241717862.0,0.242,998999495,0.242,1.06,1.61,22.91
